Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_Per_HH,TOT_HH,Rounds,Scale
Banteay Meanchey,Mongkol Borei,Bat Trang,1020211.00000000000,Preaek Chik,10.00000000000,19.00000000000,0.09300000000,0.17600000000,0.26900000000,29.00000000000,2010,4
Banteay Meanchey,Mongkol Borei,Chamnaom,1020301.00000000000,Pralay Char,14.00000000000,8.00000000000,0.10000000000,0.05700000000,0.15700000000,22.00000000000,2010,1
Banteay Meanchey,Mongkol Borei,Chamnaom,1020302.00000000000,Rongvean Lech,48.00000000000,20.00000000000,0.19000000000,0.07900000000,0.27000000000,68.00000000000,2010,2
Banteay Meanchey,Mongkol Borei,Chamnaom,1020303.00000000000,Rongvean Kaeut,28.00000000000,20.00000000000,0.11800000000,0.08400000000,0.20200000000,48.00000000000,2010,1
Banteay Meanchey,Mongkol Borei,Chamnaom,1020304.00000000000,Chamnaom Lech,16.00000000000,15.00000000000,0.09600000000,0.09000000000,0.18600000000,31.00000000000,2010,1
Banteay Meanchey,Mongkol Borei,Chamnaom,1020305.00000000000,Chamnaom Kaeut,50.00000000000,28.00000000000,0.12900000000,0.07200000000,0.20100000000,78.00000000000,2010,2
Banteay Meanchey,Mongkol Borei,Chamnaom,1020306.00000000000,Roung Kou Daeum,10.00000000000,13.00000000000,0.06000000000,0.07800000000,0.13800000000,23.00000000000,2010,1
Banteay Meanchey,Mongkol Borei,Chamnaom,1020307.00000000000,Roung Kou Kandal,10.00000000000,15.00000000000,0.04900000000,0.07400000000,0.12300000000,25.00000000000,2010,1
Banteay Meanchey,Mongkol Borei,Chamnaom,1020308.00000000000,Roung Kou Chong,18.00000000000,20.00000000000,0.07500000000,0.08300000000,0.15800000000,38.00000000000,2010,1
Banteay Meanchey,Mongkol Borei,Chamnaom,1020309.00000000000,Peam Roung kou,14.00000000000,9.00000000000,0.11400000000,0.07300000000,0.18700000000,23.00000000000,2010,1
Banteay Meanchey,Mongkol Borei,Chamnaom,1020310.00000000000,Ta Sal,14.00000000000,15.00000000000,0.07000000000,0.07500000000,0.14400000000,29.00000000000,2010,1
Banteay Meanchey,Mongkol Borei,Chamnaom,1020311.00000000000,Chuor Khchas,17.00000000000,7.00000000000,0.12600000000,0.05200000000,0.17800000000,24.00000000000,2010,1
