Com_Code,Commune,Fami_Impro,Fami_Unim,TOT_Family,RatImpLatH
10604.00000000000,Mkak,82.00000000000,538.00000000000,1841.00000000000,4.45410100000
10605.00000000000,Ou Ambel,1941.00000000000,586.00000000000,3705.00000000000,52.38866400000
10606.00000000000,Phniet,249.00000000000,0.00000000000,1068.00000000000,23.31460700000
10607.00000000000,Preah Ponlea,1654.00000000000,678.00000000000,3067.00000000000,53.92892100000
10608.00000000000,Tuek Thla,1760.00000000000,902.00000000000,3228.00000000000,54.52292400000
10701.00000000000,Banteay Chhmar,521.00000000000,383.00000000000,3611.00000000000,14.42813600000
10702.00000000000,Kouk Romiet,565.00000000000,691.00000000000,4558.00000000000,12.39578800000
10703.00000000000,Phum Thmei,41.00000000000,25.00000000000,1621.00000000000,2.52930300000
10704.00000000000,Thma Puok,262.00000000000,160.00000000000,1969.00000000000,13.30624700000
10705.00000000000,Kouk Kakthen,51.00000000000,104.00000000000,1727.00000000000,2.95309800000
10706.00000000000,Kumru,551.00000000000,73.00000000000,1808.00000000000,30.47566400000
10801.00000000000,Phkoam,43.00000000000,148.00000000000,2298.00000000000,1.87119200000
10802.00000000000,Sarongk,97.00000000000,17.00000000000,1087.00000000000,8.92364300000
10803.00000000000,Sla Kram,482.00000000000,120.00000000000,2525.00000000000,19.08910900000
10804.00000000000,Svay Chek,543.00000000000,51.00000000000,2336.00000000000,23.24486300000
10805.00000000000,Ta Baen,179.00000000000,1.00000000000,972.00000000000,18.41563800000
10806.00000000000,Ta Phou,221.00000000000,5.00000000000,1912.00000000000,11.55857700000
10807.00000000000,Treas,389.00000000000,49.00000000000,2804.00000000000,13.87303900000
10808.00000000000,Roluos,107.00000000000,266.00000000000,967.00000000000,11.06515000000
10901.00000000000,Boeng Beng,159.00000000000,557.00000000000,1567.00000000000,10.14677700000
10902.00000000000,Malai,896.00000000000,267.00000000000,1942.00000000000,46.13800200000
10903.00000000000,Ou Sampoar,283.00000000000,4.00000000000,1143.00000000000,24.75940500000
10904.00000000000,Ou Sralau,226.00000000000,62.00000000000,922.00000000000,24.51193100000
10905.00000000000,Tuol Pongro,147.00000000000,576.00000000000,2327.00000000000,6.31714700000
10906.00000000000,Ta Kong,115.00000000000,425.00000000000,2185.00000000000,5.26315800000
11001.00000000000,Nimitt,1329.00000000000,599.00000000000,4269.00000000000,31.13141300000
11002.00000000000,Paoy Paet,6141.00000000000,1444.00000000000,10759.00000000000,57.07779500000
20101.00000000000,Kantueu Muoy,256.00000000000,103.00000000000,1181.00000000000,21.67654500000
20102.00000000000,Kantueu Pir,497.00000000000,60.00000000000,1462.00000000000,33.99452800000
20103.00000000000,Bay Damram,372.00000000000,148.00000000000,1643.00000000000,22.64150900000
20104.00000000000,Chheu Teal,1280.00000000000,190.00000000000,3662.00000000000,34.95357700000
20105.00000000000,Chaeng Mean Chey,232.00000000000,0.00000000000,1795.00000000000,12.92479100000
20106.00000000000,Phnum Sampov,1982.00000000000,164.00000000000,3437.00000000000,57.66657000000
20107.00000000000,Snoeng,559.00000000000,247.00000000000,3641.00000000000,15.35292500000
20108.00000000000,Ta Kream,573.00000000000,473.00000000000,4100.00000000000,13.97561000000
20201.00000000000,Ta Pung,2395.00000000000,216.00000000000,3166.00000000000,75.64750500000
20202.00000000000,Ta Meun,1199.00000000000,1072.00000000000,3396.00000000000,35.30624300000
20203.00000000000,Ou Ta Ki,1252.00000000000,487.00000000000,3766.00000000000,33.24482200000
20204.00000000000,Chrey,1308.00000000000,1067.00000000000,3368.00000000000,38.83610500000
20205.00000000000,Anlong Run,528.00000000000,55.00000000000,1106.00000000000,47.73960200000
20206.00000000000,Chrouy Sdau,1676.00000000000,68.00000000000,2208.00000000000,75.90579700000
20207.00000000000,Boeng Pring,1189.00000000000,231.00000000000,1974.00000000000,60.23302900000
20208.00000000000,Kouk Khmum,965.00000000000,733.00000000000,2836.00000000000,34.02679800000
20209.00000000000,Bansay Traeng,953.00000000000,385.00000000000,2263.00000000000,42.11224000000
20210.00000000000,Rung Chrey,929.00000000000,428.00000000000,2298.00000000000,40.42645800000
20301.00000000000,Tuol Ta Aek,3018.00000000000,338.00000000000,3612.00000000000,83.55481700000
20302.00000000000,Preaek Preah Sdach,2115.00000000000,227.00000000000,2527.00000000000,83.69608200000
20303.00000000000,Rotanak,1787.00000000000,659.00000000000,2801.00000000000,63.79864300000
20304.00000000000,Chamkar Samraong,2649.00000000000,158.00000000000,3249.00000000000,81.53277900000
20305.00000000000,Sla Kaet,895.00000000000,132.00000000000,1373.00000000000,65.18572500000
20306.00000000000,Kdol Doun Teav,1122.00000000000,372.00000000000,1874.00000000000,59.87193200000
20307.00000000000,Ou Mal,1542.00000000000,0.00000000000,2270.00000000000,67.92951500000
20308.00000000000,Voat Kor,1979.00000000000,295.00000000000,2782.00000000000,71.13587300000
20309.00000000000,Ou Char,1961.00000000000,403.00000000000,2890.00000000000,67.85467100000
20310.00000000000,Svay Pao,2928.00000000000,51.00000000000,3262.00000000000,89.76088300000
20401.00000000000,Bavel,2854.00000000000,204.00000000000,5575.00000000000,51.19282500000
20402.00000000000,Khnach Romeas,1218.00000000000,51.00000000000,2306.00000000000,52.81873400000
20403.00000000000,Lvea,763.00000000000,89.00000000000,2563.00000000000,29.76980100000
20404.00000000000,Prey Khpos,791.00000000000,112.00000000000,2465.00000000000,32.08924900000
20405.00000000000,Ampil Pram Daeum,625.00000000000,42.00000000000,2318.00000000000,26.96289900000
20406.00000000000,Kdol Ta Haen,773.00000000000,72.00000000000,2192.00000000000,35.26459900000
20501.00000000000,Preaek Norint,892.00000000000,689.00000000000,3126.00000000000,28.53486900000
20502.00000000000,Samraong Knong,2074.00000000000,250.00000000000,2968.00000000000,69.87870600000
20503.00000000000,Preaek Khpob,796.00000000000,174.00000000000,2025.00000000000,39.30864200000
20504.00000000000,Preaek Luong,467.00000000000,387.00000000000,2224.00000000000,20.99820100000
20505.00000000000,Peam Aek,673.00000000000,889.00000000000,3223.00000000000,20.88116700000
20506.00000000000,Prey Chas,15.00000000000,5.00000000000,991.00000000000,1.51362300000
20507.00000000000,Kaoh Chiveang,0.00000000000,315.00000000000,2442.00000000000,0.00000000000
20601.00000000000,Moung,1277.00000000000,261.00000000000,3201.00000000000,39.89378300000
20602.00000000000,Kear,856.00000000000,334.00000000000,3469.00000000000,24.67569900000
20603.00000000000,Prey Svay,772.00000000000,343.00000000000,3003.00000000000,25.70762600000
20604.00000000000,Ruessei Krang,432.00000000000,778.00000000000,3212.00000000000,13.44956400000
20605.00000000000,Chrey,633.00000000000,173.00000000000,2564.00000000000,24.68798800000
20606.00000000000,Ta Loas,668.00000000000,0.00000000000,2075.00000000000,32.19277100000
20607.00000000000,Kakaoh,502.00000000000,401.00000000000,2790.00000000000,17.99283200000
20608.00000000000,Prey Touch,1043.00000000000,7.00000000000,2212.00000000000,47.15189900000
20609.00000000000,Robas Mongkol,709.00000000000,0.00000000000,2765.00000000000,25.64195300000
20701.00000000000,Sdau,812.00000000000,548.00000000000,2000.00000000000,40.60000000000
20702.00000000000,Andaeuk Haeb,429.00000000000,55.00000000000,1098.00000000000,39.07103800000
20703.00000000000,Phlov Meas,270.00000000000,607.00000000000,1355.00000000000,19.92619900000
20704.00000000000,Traeng,921.00000000000,193.00000000000,2666.00000000000,34.54613700000
20801.00000000000,Anlong Vil,1857.00000000000,31.00000000000,4031.00000000000,46.06797300000
20802.00000000000,Norea,616.00000000000,314.00000000000,1141.00000000000,53.98773000000
20803.00000000000,Ta Pon,700.00000000000,365.00000000000,3199.00000000000,21.88183800000
20804.00000000000,Roka,406.00000000000,60.00000000000,1964.00000000000,20.67209800000
20805.00000000000,Kampong Preah,879.00000000000,169.00000000000,2077.00000000000,42.32065500000
20806.00000000000,Kampong Preang,506.00000000000,667.00000000000,2182.00000000000,23.18973400000
20807.00000000000,Reang Kesei,573.00000000000,172.00000000000,1862.00000000000,30.77336200000
20808.00000000000,Ou Dambang Muoy,903.00000000000,608.00000000000,2611.00000000000,34.58445000000
20809.00000000000,Ou Dambang Pir,865.00000000000,72.00000000000,2630.00000000000,32.88973400000
20810.00000000000,Voat Ta Muem,830.00000000000,602.00000000000,3121.00000000000,26.59404000000
20901.00000000000,Ta Taok,61.00000000000,68.00000000000,674.00000000000,9.05044500000
20902.00000000000,Kampong Lpov,69.00000000000,423.00000000000,1300.00000000000,5.30769200000
20903.00000000000,Ou Samril,354.00000000000,19.00000000000,1303.00000000000,27.16807400000
20904.00000000000,Sung,419.00000000000,286.00000000000,1255.00000000000,33.38645400000
20905.00000000000,Samlout,196.00000000000,270.00000000000,1712.00000000000,11.44859800000
20906.00000000000,Mean Chey,316.00000000000,301.00000000000,1018.00000000000,31.04125700000
20907.00000000000,Ta Sanh,619.00000000000,709.00000000000,2013.00000000000,30.75012400000
21001.00000000000,Sampov Lun,75.00000000000,118.00000000000,442.00000000000,16.96832600000
21002.00000000000,Angkor Ban,43.00000000000,134.00000000000,444.00000000000,9.68468500000
21003.00000000000,Ta Sda,373.00000000000,79.00000000000,884.00000000000,42.19457000000
21004.00000000000,Santepheap,667.00000000000,460.00000000000,2132.00000000000,31.28517800000
21005.00000000000,Serei Mean Chey,553.00000000000,138.00000000000,2762.00000000000,20.02172300000
21006.00000000000,Chrey Seima,292.00000000000,51.00000000000,1702.00000000000,17.15628700000
21101.00000000000,Phnum Proek,588.00000000000,100.00000000000,1292.00000000000,45.51083600000
21102.00000000000,Pech Chenda,1323.00000000000,138.00000000000,3172.00000000000,41.70870100000
21103.00000000000,Bour,933.00000000000,226.00000000000,3738.00000000000,24.95987200000
21104.00000000000,Barang Thleak,349.00000000000,231.00000000000,2077.00000000000,16.80308100000
21105.00000000000,Ou Rumduol,658.00000000000,321.00000000000,1694.00000000000,38.84297500000
21201.00000000000,Kamrieng,243.00000000000,701.00000000000,1450.00000000000,16.75862100000
21202.00000000000,Boeng Reang,1064.00000000000,375.00000000000,2458.00000000000,43.28722500000
21203.00000000000,Ou Da,400.00000000000,189.00000000000,1492.00000000000,26.80965100000
21204.00000000000,Trang,272.00000000000,351.00000000000,1724.00000000000,15.77726200000
21205.00000000000,Ta Saen,235.00000000000,215.00000000000,1437.00000000000,16.35351400000
21206.00000000000,Ta Krei,536.00000000000,452.00000000000,2709.00000000000,19.78589900000
21301.00000000000,Thipakdei,375.00000000000,423.00000000000,2010.00000000000,18.65671600000
21302.00000000000,Kaos Krala,138.00000000000,112.00000000000,799.00000000000,17.27158900000
21303.00000000000,Hab,148.00000000000,126.00000000000,708.00000000000,20.90395500000
21304.00000000000,Preah Phos,59.00000000000,102.00000000000,775.00000000000,7.61290300000
21305.00000000000,Doun Ba,109.00000000000,106.00000000000,923.00000000000,11.80931700000
21306.00000000000,Chhnal Moan,62.00000000000,308.00000000000,921.00000000000,6.73181300000
21401.00000000000,Preaek Chik,90.00000000000,268.00000000000,1716.00000000000,5.24475500000
21402.00000000000,Prey Tralach,81.00000000000,158.00000000000,1646.00000000000,4.92102100000
30101.00000000000,Batheay,876.00000000000,0.00000000000,3228.00000000000,27.13754600000
30102.00000000000,Chbar Ampov,72.00000000000,35.00000000000,1398.00000000000,5.15021500000
30103.00000000000,Chealea,153.00000000000,0.00000000000,1495.00000000000,10.23411400000
30104.00000000000,Cheung Prey,287.00000000000,91.00000000000,1787.00000000000,16.06043600000
30105.00000000000,Me Pring,214.00000000000,43.00000000000,1399.00000000000,15.29664000000
30106.00000000000,Ph'av,949.00000000000,45.00000000000,1710.00000000000,55.49707600000
30107.00000000000,Sambour,679.00000000000,38.00000000000,2701.00000000000,25.13883700000
30108.00000000000,Sandaek,152.00000000000,2.00000000000,2775.00000000000,5.47747700000
30109.00000000000,Tang Krang,794.00000000000,0.00000000000,2304.00000000000,34.46180600000
30110.00000000000,Tang Krasang,268.00000000000,14.00000000000,1921.00000000000,13.95106700000
30111.00000000000,Trab,112.00000000000,24.00000000000,2186.00000000000,5.12351300000
30112.00000000000,Tumnob,182.00000000000,288.00000000000,1686.00000000000,10.79478100000
30201.00000000000,Bos Khnor,1467.00000000000,743.00000000000,4405.00000000000,33.30306500000
30202.00000000000,Chamkar Andoung,1221.00000000000,208.00000000000,3377.00000000000,36.15635200000
30203.00000000000,Cheyyou,579.00000000000,470.00000000000,2873.00000000000,20.15315000000
30204.00000000000,Lvea Leu,235.00000000000,339.00000000000,1594.00000000000,14.74278500000
30205.00000000000,Spueu,979.00000000000,107.00000000000,3641.00000000000,26.88821800000
30206.00000000000,Svay Teab,1921.00000000000,620.00000000000,4869.00000000000,39.45368700000
30207.00000000000,Ta Ong,1120.00000000000,221.00000000000,3221.00000000000,34.77181000000
30208.00000000000,Ta Prok,210.00000000000,59.00000000000,1315.00000000000,15.96958200000
30301.00000000000,Khnor Dambang,207.00000000000,98.00000000000,1642.00000000000,12.60657700000
30302.00000000000,Kouk Rovieng,298.00000000000,0.00000000000,1490.00000000000,20.00000000000
30303.00000000000,Pdau Chum,503.00000000000,350.00000000000,1699.00000000000,29.60565000000
30304.00000000000,Prey Char,336.00000000000,298.00000000000,1893.00000000000,17.74960400000
30305.00000000000,Pring Chrum,81.00000000000,64.00000000000,1817.00000000000,4.45789800000
30306.00000000000,Sampong Chey,878.00000000000,474.00000000000,4257.00000000000,20.62485300000
30307.00000000000,Sdaeung Chey,311.00000000000,265.00000000000,2609.00000000000,11.92027600000
30308.00000000000,Soutib,1454.00000000000,140.00000000000,3214.00000000000,45.23957700000
30309.00000000000,Sramar,314.00000000000,231.00000000000,1879.00000000000,16.71101600000
30310.00000000000,Trapeang Kor,151.00000000000,263.00000000000,1575.00000000000,9.58730200000
30401.00000000000,Chong Cheach,483.00000000000,295.00000000000,3249.00000000000,14.86611300000
30402.00000000000,Dambae,689.00000000000,74.00000000000,1892.00000000000,36.41649000000
30403.00000000000,Kouk Srok,144.00000000000,354.00000000000,1870.00000000000,7.70053500000
30404.00000000000,Neang Teut,167.00000000000,314.00000000000,915.00000000000,18.25136600000
30405.00000000000,Seda,319.00000000000,274.00000000000,4292.00000000000,7.43243200000
30406.00000000000,Tuek Chrov,254.00000000000,179.00000000000,2703.00000000000,9.39696600000
30407.00000000000,Trapeang Pring,114.00000000000,221.00000000000,3266.00000000000,3.49050800000
30501.00000000000,Boeng Kok,1607.00000000000,49.00000000000,1666.00000000000,96.45858300000
30502.00000000000,Kampong Cham,1254.00000000000,57.00000000000,1311.00000000000,95.65217400000
30503.00000000000,Sambuor Meas,2312.00000000000,60.00000000000,2668.00000000000,86.65667200000
30504.00000000000,Veal Vong,2851.00000000000,38.00000000000,3001.00000000000,95.00166600000
30601.00000000000,Ampil,1634.00000000000,161.00000000000,3648.00000000000,44.79166700000
30602.00000000000,Hanchey,289.00000000000,5.00000000000,1195.00000000000,24.18410000000
30603.00000000000,Kien Chrey,133.00000000000,10.00000000000,1091.00000000000,12.19065100000
30604.00000000000,Kokor,274.00000000000,0.00000000000,1335.00000000000,20.52434500000
30605.00000000000,Kaoh Mitt,281.00000000000,3.00000000000,1656.00000000000,16.96859900000
30606.00000000000,Kaoh Roka,325.00000000000,52.00000000000,2015.00000000000,16.12903200000
30607.00000000000,Kaoh Samraong,125.00000000000,1.00000000000,1456.00000000000,8.58516500000
30608.00000000000,Kaoh Tontuem,265.00000000000,0.00000000000,824.00000000000,32.16019400000
30609.00000000000,Krala,520.00000000000,326.00000000000,2351.00000000000,22.11824800000
30610.00000000000,Ou Svay,338.00000000000,17.00000000000,1616.00000000000,20.91584200000
30611.00000000000,Ro'ang,464.00000000000,33.00000000000,2390.00000000000,19.41422600000
30612.00000000000,Rumchek,204.00000000000,2.00000000000,1150.00000000000,17.73913000000
30613.00000000000,Srak,169.00000000000,5.00000000000,1531.00000000000,11.03853700000
30614.00000000000,Trean,212.00000000000,13.00000000000,2289.00000000000,9.26168600000
30615.00000000000,Vihear Thum,164.00000000000,25.00000000000,1633.00000000000,10.04286600000
30701.00000000000,Angkor Ban,1150.00000000000,35.00000000000,2203.00000000000,52.20154300000
30702.00000000000,Kang Ta Noeng,519.00000000000,0.00000000000,2041.00000000000,25.42871100000
30703.00000000000,Khchau,527.00000000000,24.00000000000,2014.00000000000,26.16683200000
30704.00000000000,Peam Chi Kang,1048.00000000000,197.00000000000,2046.00000000000,51.22189600000
30705.00000000000,Preaek Koy,424.00000000000,842.00000000000,2409.00000000000,17.60066400000
30706.00000000000,Preaek Krabau,311.00000000000,63.00000000000,2207.00000000000,14.09152700000
30707.00000000000,Reay Pay,68.00000000000,642.00000000000,2469.00000000000,2.75415100000
30708.00000000000,Roka Ar,496.00000000000,297.00000000000,1983.00000000000,25.01260700000
30709.00000000000,Roka Koy,530.00000000000,210.00000000000,2307.00000000000,22.97355900000
30710.00000000000,Sdau,366.00000000000,279.00000000000,1306.00000000000,28.02450200000
30711.00000000000,Sour Kong,512.00000000000,587.00000000000,2500.00000000000,20.48000000000
30801.00000000000,Kampong Reab,112.00000000000,10.00000000000,1881.00000000000,5.95428000000
30802.00000000000,Kaoh Sotin,354.00000000000,43.00000000000,2727.00000000000,12.98129800000
30803.00000000000,Lve,401.00000000000,286.00000000000,2493.00000000000,16.08503800000
30804.00000000000,Moha Leaph,431.00000000000,17.00000000000,1704.00000000000,25.29342700000
30805.00000000000,Moha Khnhoung,220.00000000000,305.00000000000,2363.00000000000,9.31019900000
30806.00000000000,Peam Prathnuoh,820.00000000000,236.00000000000,2519.00000000000,32.55260000000
30807.00000000000,Pongro,202.00000000000,35.00000000000,1074.00000000000,18.80819400000
30808.00000000000,Preaek Ta Nong,733.00000000000,179.00000000000,2650.00000000000,27.66037700000
30901.00000000000,Chhuk,276.00000000000,16.00000000000,2440.00000000000,11.31147500000
30902.00000000000,Chumnik,425.00000000000,50.00000000000,2163.00000000000,19.64863600000
30903.00000000000,Kampong Treas,449.00000000000,6.00000000000,1868.00000000000,24.03640300000
30904.00000000000,Kaoh Pir,201.00000000000,32.00000000000,591.00000000000,34.01015200000
30905.00000000000,Krouch Chhmar,787.00000000000,53.00000000000,2002.00000000000,39.31068900000
30906.00000000000,Peus Muoy,373.00000000000,5.00000000000,1664.00000000000,22.41586500000
30907.00000000000,Peus Pir,346.00000000000,0.00000000000,1171.00000000000,29.54739500000
30908.00000000000,Preaek A chi,127.00000000000,39.00000000000,1395.00000000000,9.10394300000
30909.00000000000,Roka Khnor,1863.00000000000,309.00000000000,2298.00000000000,81.07049600000
30910.00000000000,Svay Khleang,590.00000000000,71.00000000000,1843.00000000000,32.01302200000
30911.00000000000,Trea,599.00000000000,18.00000000000,2112.00000000000,28.36174200000
30912.00000000000,Tuol Snuol,410.00000000000,13.00000000000,2829.00000000000,14.49275400000
31001.00000000000,Chan Mul,335.00000000000,34.00000000000,1075.00000000000,31.16279100000
31002.00000000000,Choam,42.00000000000,115.00000000000,1334.00000000000,3.14842600000
31003.00000000000,Choam Kravien,338.00000000000,224.00000000000,2487.00000000000,13.59067100000
31004.00000000000,Choam Ta Mau,177.00000000000,279.00000000000,1849.00000000000,9.57274200000
31005.00000000000,Dar,987.00000000000,187.00000000000,4215.00000000000,23.41637000000
31006.00000000000,Kampoan,243.00000000000,1008.00000000000,2499.00000000000,9.72389000000
31007.00000000000,Memong,53.00000000000,6.00000000000,1565.00000000000,3.38658100000
31008.00000000000,Memot,1353.00000000000,329.00000000000,3176.00000000000,42.60075600000
31010.00000000000,Rung,96.00000000000,155.00000000000,1897.00000000000,5.06062200000
31011.00000000000,Rumchek,114.00000000000,53.00000000000,2699.00000000000,4.22378700000
31013.00000000000,Tramung,460.00000000000,656.00000000000,2635.00000000000,17.45730600000
31014.00000000000,Tonlung,205.00000000000,191.00000000000,2311.00000000000,8.87061900000
31015.00000000000,Triek,182.00000000000,49.00000000000,1273.00000000000,14.29693600000
31016.00000000000,Kokir,247.00000000000,113.00000000000,1768.00000000000,13.97058800000
31101.00000000000,Ampil Ta Pok,896.00000000000,22.00000000000,3564.00000000000,25.14029200000
31102.00000000000,Chak,698.00000000000,0.00000000000,2920.00000000000,23.90411000000
31103.00000000000,Damril,308.00000000000,19.00000000000,2421.00000000000,12.72201600000
31104.00000000000,Kong Chey,1068.00000000000,67.00000000000,3706.00000000000,28.81813300000
31105.00000000000,Mien,395.00000000000,7.00000000000,2546.00000000000,15.51453300000
31107.00000000000,Preah Theat,580.00000000000,61.00000000000,3399.00000000000,17.06384200000
31108.00000000000,Tuol Souphi,201.00000000000,30.00000000000,1903.00000000000,10.56227000000
31202.00000000000,Dountei,912.00000000000,173.00000000000,3098.00000000000,29.43834700000
31203.00000000000,Kak,1026.00000000000,6.00000000000,4240.00000000000,24.19811300000
31204.00000000000,Kandaol Chrum,1229.00000000000,282.00000000000,4425.00000000000,27.77401100000
31205.00000000000,Kaong Kang,1043.00000000000,54.00000000000,3386.00000000000,30.80330800000
31206.00000000000,Kraek,3970.00000000000,154.00000000000,8054.00000000000,49.29227700000
31207.00000000000,Popel,1239.00000000000,213.00000000000,2387.00000000000,51.90615800000
31208.00000000000,Trapeang Phlong,813.00000000000,487.00000000000,4423.00000000000,18.38118900000
31209.00000000000,Veal Mlu,238.00000000000,2.00000000000,1603.00000000000,14.84716200000
31301.00000000000,Baray,725.00000000000,1423.00000000000,2493.00000000000,29.08142800000
31302.00000000000,Boeng Nay,105.00000000000,758.00000000000,3382.00000000000,3.10467200000
31303.00000000000,Chrey Vien,1561.00000000000,347.00000000000,4256.00000000000,36.67763200000
31304.00000000000,Khvet Thum,487.00000000000,237.00000000000,1614.00000000000,30.17348200000
31305.00000000000,Kor,427.00000000000,120.00000000000,2581.00000000000,16.54397500000
31306.00000000000,Krouch,223.00000000000,115.00000000000,1690.00000000000,13.19526600000
31307.00000000000,Lvea,323.00000000000,261.00000000000,2072.00000000000,15.58880300000
31308.00000000000,Mien,679.00000000000,175.00000000000,3073.00000000000,22.09567200000
31309.00000000000,Prey Chhor,180.00000000000,188.00000000000,776.00000000000,23.19587600000
31310.00000000000,Sour Saen,259.00000000000,316.00000000000,1337.00000000000,19.37172800000
31311.00000000000,Samraong,528.00000000000,405.00000000000,1769.00000000000,29.84737100000
31312.00000000000,Sragnae,496.00000000000,398.00000000000,1524.00000000000,32.54593200000
31313.00000000000,Thma Pun,586.00000000000,351.00000000000,2159.00000000000,27.14219500000
31314.00000000000,Tong Rong,395.00000000000,34.00000000000,1466.00000000000,26.94406500000
31315.00000000000,Trapeang Preah,932.00000000000,0.00000000000,3363.00000000000,27.71335100000
31401.00000000000,Baray,744.00000000000,0.00000000000,1935.00000000000,38.44961200000
31402.00000000000,Chi Bal,111.00000000000,27.00000000000,877.00000000000,12.65678400000
31403.00000000000,Khnar Sa,217.00000000000,6.00000000000,904.00000000000,24.00442500000
31404.00000000000,Kaoh Andaet,263.00000000000,4.00000000000,1334.00000000000,19.71514200000
31405.00000000000,Mean Chey,600.00000000000,3.00000000000,2146.00000000000,27.95899300000
31406.00000000000,Phteah Kandal,743.00000000000,12.00000000000,1329.00000000000,55.90669700000
31407.00000000000,Pram Yam,183.00000000000,7.00000000000,1438.00000000000,12.72600800000
31408.00000000000,Preaek Dambouk,1513.00000000000,114.00000000000,2467.00000000000,61.32955000000
31409.00000000000,Preaek Pou,1814.00000000000,53.00000000000,3389.00000000000,53.52611400000
31410.00000000000,Preaek Rumdeng,901.00000000000,46.00000000000,3079.00000000000,29.26274800000
31411.00000000000,Ruessei Srok,435.00000000000,58.00000000000,1501.00000000000,28.98068000000
31412.00000000000,Svay Pou,354.00000000000,278.00000000000,1627.00000000000,21.75783700000
31413.00000000000,Svay Khsach Phnum,347.00000000000,54.00000000000,1253.00000000000,27.69353600000
31414.00000000000,Tong Tralach,50.00000000000,10.00000000000,910.00000000000,5.49450500000
31501.00000000000,Areaks Tnot,589.00000000000,242.00000000000,2173.00000000000,27.10538400000
31503.00000000000,Dang Kdar,497.00000000000,49.00000000000,2427.00000000000,20.47795600000
31504.00000000000,Khpob Ta Nguon,192.00000000000,68.00000000000,1988.00000000000,9.65794800000
31505.00000000000,Me Sar Chrey,1064.00000000000,820.00000000000,2836.00000000000,37.51763000000
31506.00000000000,Ou Mlu,161.00000000000,426.00000000000,2239.00000000000,7.19071000000
31507.00000000000,Peam Kaoh Snar,317.00000000000,93.00000000000,2391.00000000000,13.25805100000
31508.00000000000,Preah Andoung,122.00000000000,0.00000000000,672.00000000000,18.15476200000
