Com_Code,Name,FishD_Com
170715.00000000000,Trei Nhoar,0.94000000000
10605.00000000000,Ou Ambel,0.25000000000
160506.00000000000,Seda,2.86000000000
10503.00000000000,Kuttasat,1.85000000000
10603.00000000000,Kaoh Pong Satv,13.79000000000
170609.00000000000,Sranal,5.23000000000
170603.00000000000,Kralanh,4.09000000000
10505.00000000000,Samraong,2.39000000000
170712.00000000000,Reul,0.73000000000
10906.00000000000,,0.39000000000
10205.00000000000,Koy Maeng,10.25000000000
170204.00000000000,Svay Chek,0.23000000000
160401.00000000000,Serei Mongkol,18.58000000000
10209.00000000000,Ruessei Kraok,0.87000000000
190101.00000000000,Kampun,3.68000000000
10404.00000000000,Prasat,15.48000000000
10202.00000000000,Bat Trang,6.29000000000
170701.00000000000,Sasar Sdam,3.58000000000
190402.00000000000,Sarh Ruessei,1.18000000000
170202.00000000000,Leang Dai,0.22000000000
170404.00000000000,Khvav,0.12000000000
10213.00000000000,Ta Lam,3.40000000000
170606.00000000000,Sambuor,19.48000000000
190403.00000000000,Preah Bat,4.10000000000
170304.00000000000,Rumchek,0.59000000000
10201.00000000000,Banteay Neang,1.37000000000
190401.00000000000,Stueng Traeng,0.31000000000
160501.00000000000,Chey Otdam,5.91000000000
10208.00000000000,Rohat Tuek,4.63000000000
170707.00000000000,Lvea,4.09000000000
170702.00000000000,Doun Kaev,0.90000000000
160402.00000000000,Srae Angkrong,7.83000000000
10212.00000000000,Srah Reang,0.95000000000
190203.00000000000,Kaoh Sralau,10.80000000000
170708.00000000000,Mukh Paen,5.00000000000
10206.00000000000,Ou Prasat,0.18000000000
10203.00000000000,Chamnaom,2.39000000000
170305.00000000000,Run Ta Aek,0.17000000000
10204.00000000000,Kouk Ballangk,7.83000000000
130505.00000000000,Rik Reay,0.54000000000
10211.00000000000,Soea,0.37000000000
10210.00000000000,Sambuor,24.81000000000
190503.00000000000,Kang Cham,3.64000000000
130506.00000000000,Ruos Roan,3.74000000000
171108.00000000000,Popel,0.11000000000
130605.00000000000,Ronak Ser,0.23000000000
190206.00000000000,Siem Bouk,6.60000000000
170710.00000000000,Puok,0.53000000000
171003.00000000000,Kouk Chak,0.20000000000
190202.00000000000,Kaoh Sampeay,19.44000000000
170705.00000000000,Khnat,0.33000000000
60602.00000000000,Dang Kambet,3.44000000000
130501.00000000000,Robieb,0.61000000000
170714.00000000000,Tuek Vil,0.19000000000
10207.00000000000,Phnum Touch,1.70000000000
170901.00000000000,Ampil,0.15000000000
170713.00000000000,Samraong Yea,1.26000000000
170709.00000000000,Pou Treay,74.20000000000
170406.00000000000,Kouk Thlok Leu,0.24000000000
190207.00000000000,Srae Krasang,5.15000000000
20404.00000000000,Prey Khpos,0.58000000000
110203.00000000000,Roya,0.41000000000
20207.00000000000,Boeng Pring,1.77000000000
130507.00000000000,Rotanak,1.22000000000
100406.00000000000,Roluos Mean Chey,1.27000000000
190205.00000000000,Ou Ruessei Kandal,0.31000000000
130503.00000000000,Rohas,0.79000000000
170704.00000000000,Kaev Poar,13.28000000000
171010.00000000000,Srangae,0.59000000000
20206.00000000000,Chrouy Sdau,1.15000000000
20506.00000000000,Prey Chas,57.19000000000
170706.00000000000,Krabei Riel,1.06000000000
170902.00000000000,Bakong,0.18000000000
20403.00000000000,Lvea,0.20000000000
110202.00000000000,Ou Buon Leu,0.88000000000
100405.00000000000,Ou Krieng,6.35000000000
20202.00000000000,Ta Meun,3.84000000000
170906.00000000000,Kandaek,0.43000000000
171008.00000000000,Sambuor,0.47000000000
130512.00000000000,Romoniy,0.67000000000
171006.00000000000,Chreav,0.28000000000
20507.00000000000,Kaoh Chiveang,51.12000000000
20201.00000000000,Ta Pung,2.88000000000
130504.00000000000,Rung Roeang,2.58000000000
190201.00000000000,Kaoh Preah,24.28000000000
170410.00000000000,Ruessei Lok,4.34000000000
170908.00000000000,Roluos,0.82000000000
190204.00000000000,Ou Mreah,14.48000000000
110201.00000000000,Nang Khi Loek,6.17000000000
171009.00000000000,Siem Reab,2.51000000000
170909.00000000000,Trapeang Thum,1.84000000000
20209.00000000000,Bansay Traeng,0.81000000000
170907.00000000000,Mean Chey,7.73000000000
20208.00000000000,Kouk Khmum,0.87000000000
60604.00000000000,Mean Ritth,0.27000000000
171106.00000000000,Khchas,1.23000000000
20401.00000000000,Bavel,0.29000000000
170904.00000000000,Kampong Phluk,51.27000000000
171102.00000000000,Dam Daek,0.14000000000
20505.00000000000,Peam Aek,3.90000000000
20501.00000000000,Preaek Norint,9.20000000000
60808.00000000000,Popok,0.11000000000
170411.00000000000,Sangvaeuy,4.36000000000
20504.00000000000,Preaek Luong,7.67000000000
171103.00000000000,Dan Run,8.25000000000
171105.00000000000,Kien Sangkae,3.02000000000
20803.00000000000,Ta Pon,6.17000000000
170405.00000000000,Kouk Thlok Kraom,1.25000000000
20406.00000000000,Kdol,0.69000000000
60607.00000000000,Sandan,2.05000000000
100401.00000000000,Boeng Char,13.80000000000
20203.00000000000,Ou Ta Ki,1.87000000000
60606.00000000000,Ngan,1.77000000000
20503.00000000000,Preaek Khpob,2.94000000000
170403.00000000000,Kampong Kdei,0.31000000000
171104.00000000000,Kampong Khleang,53.37000000000
20306.00000000000,Kdol Doun Teav,0.26000000000
20804.00000000000,Roka,4.96000000000
20502.00000000000,Samraong Knong,1.24000000000
20204.00000000000,Chrey,0.38000000000
20305.00000000000,Sla Kaet,1.44000000000
170407.00000000000,Lveaeng Ruessei,4.42000000000
20108.00000000000,Ta Kream,1.58000000000
20805.00000000000,Kampong Preah,3.45000000000
20304.00000000000,Chamkar Samraong,0.13000000000
60605.00000000000,Mean Chey,5.54000000000
60809.00000000000,Pralay,1.21000000000
20802.00000000000,Norea,5.65000000000
20303.00000000000,Rotanak,0.19000000000
60405.00000000000,Sala Visai,0.18000000000
170412.00000000000,Spean Tnaot,1.47000000000
20701.00000000000,Traeng,0.15000000000
60813.00000000000,Trea,2.46000000000
60403.00000000000,Phan Nheum,0.17000000000
170402.00000000000,Chi Kraeng,7.08000000000
60407.00000000000,Tuol Kreul,0.24000000000
20801.00000000000,Anlong Vil,0.71000000000
60406.00000000000,Sameakki,2.29000000000
20605.00000000000,Chrey,4.11000000000
20307.00000000000,Ou Mal,0.12000000000
20302.00000000000,Preaek Preah Sdach,0.27000000000
60601.00000000000,Chheu Teal,4.63000000000
20308.00000000000,Voat Kor,0.29000000000
20809.00000000000,Ou Dambang Pir,0.58000000000
20808.00000000000,Ou Dambang Muoy,0.43000000000
170401.00000000000,Anlong Samnar,26.84000000000
20806.00000000000,Kampong Pring,2.46000000000
20810.00000000000,Voat Ta Muem,1.83000000000
60401.00000000000,Doung,3.21000000000
110204.00000000000,Sokh Sant,0.28000000000
60608.00000000000,Sochet,0.68000000000
20107.00000000000,Snoeng,0.16000000000
60503.00000000000,Sambour,2.71000000000
60804.00000000000,Kampong Chen Cheung,4.60000000000
150105.00000000000,Ou Ta Paong,4.70000000000
60801.00000000000,Banteay Stoung,0.85000000000
60603.00000000000,Klaeng,6.75000000000
20807.00000000000,Reang Kesei,0.76000000000
20606.00000000000,Ta Loas,3.31000000000
60501.00000000000,Chhuk,6.19000000000
60810.00000000000,Preah Damrei,0.63000000000
60202.00000000000,Damrei Slab,1.11000000000
20608.00000000000,Prey Touch,4.66000000000
100404.00000000000,Kaoh Khnhaer,3.67000000000
20704.00000000000,Sdau,0.17000000000
60806.00000000000,Msar Krang,11.52000000000
60502.00000000000,Koul,4.16000000000
60811.00000000000,Rung Roeang,1.86000000000
60805.00000000000,Kampong Chen Tboung,2.57000000000
20607.00000000000,Kakaoh,2.42000000000
150104.00000000000,Me Tuek,10.42000000000
100402.00000000000,Kampong Cham,5.00000000000
60812.00000000000,Samprouch,8.55000000000
60803.00000000000,Chamnar Leu,7.17000000000
20105.00000000000,Chaeng Mean Chey,0.44000000000
21301.00000000000,,0.32000000000
60802.00000000000,Chamnar Kraom,7.20000000000
60807.00000000000,Peam Bang,32.04000000000
60504.00000000000,Sraeung,0.59000000000
60208.00000000000,Tbaeng,5.47000000000
20702.00000000000,Andaeuk Haeb,0.24000000000
60209.00000000000,Trapeang Ruessei,2.15000000000
60207.00000000000,San Kor,5.38000000000
150101.00000000000,Boeng Bat Kandaol,2.40000000000
60505.00000000000,Tang Krasau,4.10000000000
150107.00000000000,Snam Preah,0.93000000000
20604.00000000000,Ruessei Krang,1.92000000000
21303.00000000000,,0.19000000000
20602.00000000000,Kear,0.33000000000
150206.00000000000,Srae Sdok,4.50000000000
150206.00000000000,Srae Sdok,4.50000000000
150206.00000000000,Srae Sdok,4.50000000000
150206.00000000000,Srae Sdok,4.50000000000
150206.00000000000,Srae Sdok,4.50000000000
21302.00000000000,,0.30000000000
150206.00000000000,Srae Sdok,4.50000000000
150206.00000000000,Srae Sdok,4.50000000000
150206.00000000000,Srae Sdok,4.50000000000
150206.00000000000,Srae Sdok,4.50000000000
60701.00000000000,Boeng Lvea,2.45000000000
150206.00000000000,Srae Sdok,4.50000000000
60204.00000000000,Kampong Svay,3.64000000000
150206.00000000000,Srae Sdok,4.50000000000
60705.00000000000,Kraya,0.14000000000
100407.00000000000,Sambour,3.42000000000
100408.00000000000,Sandan,2.84000000000
20603.00000000000,Prey Svay,0.25000000000
100212.00000000000,Sambok,2.36000000000
150208.00000000000,Sya,6.01000000000
150208.00000000000,Sya,6.01000000000
100202.00000000000,Changkrang,0.16000000000
150108.00000000000,Svay Doun Kaev,3.65000000000
21306.00000000000,,0.59000000000
110101.00000000000,Chong Phlah,0.96000000000
150102.00000000000,Boeng Khnar,0.41000000000
150208.00000000000,Sya,6.01000000000
60709.00000000000,Ti Pou,0.13000000000
100410.00000000000,Voadthonak,6.77000000000
60206.00000000000,Phat Sanday,54.33000000000
60203.00000000000,Kampong Kou,31.29000000000
150208.00000000000,Sya,6.01000000000
60309.00000000000,achar Leak,0.30000000000
60308.00000000000,Prey Ta Hu,0.12000000000
150208.00000000000,Sya,6.01000000000
150208.00000000000,Sya,6.01000000000
60307.00000000000,Prey Kuy,5.09000000000
60305.00000000000,Kdei Doung,9.93000000000
150208.00000000000,Sya,6.01000000000
150208.00000000000,Sya,6.01000000000
150208.00000000000,Sya,6.01000000000
100302.00000000000,Chrouy Banteay,2.56000000000
60311.00000000000,Tboung Krapeu,4.55000000000
150208.00000000000,Sya,6.01000000000
100215.00000000000,Thmei,0.57000000000
60306.00000000000,Kampong Krabau,5.87000000000
60303.00000000000,Kampong Roteh,0.31000000000
60301.00000000000,Damrei Choan Khla,1.15000000000
150203.00000000000,Kandieng,3.43000000000
60302.00000000000,Kampong Thum,0.34000000000
60304.00000000000,Ou Kanthor,13.76000000000
150306.00000000000,Kampong Pou,5.13000000000
150204.00000000000,Kanhchor,11.70000000000
60704.00000000000,Kakaoh,2.57000000000
60310.00000000000,Srayov,6.81000000000
150502.00000000000,Kaoh Chum,0.59000000000
60702.00000000000,Chroab,1.67000000000
110502.00000000000,Sokh Dom,1.44000000000
150308.00000000000,Ou Sandan,6.45000000000
150309.00000000000,Sna Ansa,3.06000000000
150207.00000000000,Svay Luong,1.61000000000
150110.00000000000,Trapeang Chong,0.15000000000
150103.00000000000,Khnar Totueng,0.35000000000
60708.00000000000,Tang Krasang,6.57000000000
150201.00000000000,Anlong Vil,5.00000000000
100203.00000000000,Dar,2.39000000000
40404.00000000000,Phlov Tuk,51.47000000000
150301.00000000000,Anlong Tnaot,0.62000000000
60703.00000000000,Kampong Thma,2.45000000000
100205.00000000000,Kou Loab,0.13000000000
60707.00000000000,Prasat,2.03000000000
60701.00000000000,Boeng Lvea,2.45000000000
150307.00000000000,Kbal Trach,3.89000000000
150209.00000000000,Veal,0.80000000000
100214.00000000000,Thma Kreae,1.79000000000
150109.00000000000,Ta Lou,0.17000000000
150303.00000000000,Boeng Kantuot,4.71000000000
40401.00000000000,Chranouk,8.57000000000
150202.00000000000,Banteay Dei,0.60000000000
150302.00000000000,Ansa Chambak,6.34000000000
40102.00000000000,Chhnok Tru,45.75000000000
40102.00000000000,Chhnok Tru,45.75000000000
60105.00000000000,Chaeung Daeung,0.23000000000
150302.00000000000,Ansa Chambak,6.34000000000
60706.00000000000,Pnov,12.03000000000
100307.00000000000,Saob,3.79000000000
100208.00000000000,Krakor,2.47000000000
60117.00000000000,Tnaot Chum,7.75000000000
150503.00000000000,Lolok Sa,0.38000000000
60101.00000000000,Bak Sna,0.79000000000
40102.00000000000,Chhnok Tru,45.75000000000
150506.00000000000,Roleab,0.31000000000
60111.00000000000,Krava,1.02000000000
100207.00000000000,Kaoh Trong,4.27000000000
100210.00000000000,Ou Ruessei,0.68000000000
150311.00000000000,Tnaot Chum,0.12000000000
40102.00000000000,Chhnok Tru,45.75000000000
40102.00000000000,Chhnok Tru,45.75000000000
100505.00000000000,Svay Chreah,0.26000000000
40102.00000000000,Chhnok Tru,45.75000000000
40406.00000000000,Pralay Meas,23.55000000000
150501.00000000000,Chamraeun Phal,0.96000000000
60102.00000000000,Ballangk,0.87000000000
150407.00000000000,Samraong,0.79000000000
31514.00000000000,Tuol Sambuor,1.54000000000
40406.00000000000,Pralay Meas,23.55000000000
100204.00000000000,Kantuot,1.40000000000
40111.00000000000,Trapeang Chan,12.36000000000
100209.00000000000,Kracheh,1.12000000000
60108.00000000000,Chong Doung,2.27000000000
31506.00000000000,Ou Mlu,0.12000000000
31503.00000000000,Dang Kdar,0.40000000000
60110.00000000000,Kokir Thum,0.13000000000
40103.00000000000,Chak,2.55000000000
40104.00000000000,Khon Rang,5.19000000000
40105.00000000000,Kampong Preah Kokir,30.09000000000
100211.00000000000,Roka Kandal,1.71000000000
40104.00000000000,Khon Rang,5.19000000000
100301.00000000000,Chambak,3.00000000000
100305.00000000000,Preaek Prasab,4.75000000000
100306.00000000000,Ruessei Kaev,5.06000000000
110302.00000000000,Saen Monourom,0.26000000000
40402.00000000000,Dar,3.65000000000
40110.00000000000,Ponley,0.22000000000
150404.00000000000,Prongil,0.12000000000
100201.00000000000,Bos Leav,18.92000000000
100213.00000000000,Thma Andaeuk,3.77000000000
40105.00000000000,Kampong Preah Kokir,30.09000000000
31501.00000000000,areaks Tnaot,0.76000000000
40107.00000000000,Phsar,0.35000000000
60104.00000000000,Boeng,0.47000000000
40109.00000000000,Popel,0.22000000000
60103.00000000000,Baray,5.19000000000
40106.00000000000,Melum,2.33000000000
60107.00000000000,Chhuk Khsach,0.17000000000
40405.00000000000,Pou,8.08000000000
31504.00000000000,Khpob Ta Nguon,7.26000000000
100206.00000000000,Kaoh Chraeng,7.45000000000
100501.00000000000,Khsuem,1.17000000000
150605.00000000000,,0.74000000000
100308.00000000000,Ta Mau,18.31000000000
100303.00000000000,Kampong Kor,7.32000000000
40407.00000000000,Samraong Saen,33.91000000000
30202.00000000000,Chamkar Andoung,0.18000000000
150402.00000000000,Leach,0.12000000000
40101.00000000000,Anhchanh Rung,1.50000000000
30205.00000000000,Spueu,0.13000000000
31510.00000000000,Preaek Kak,0.89000000000
60118.00000000000,Treal,0.86000000000
40408.00000000000,Svay Rumpear,3.04000000000
40612.00000000000,Svay Chrum,6.37000000000
100105.00000000000,Kanhchor,2.28000000000
40608.00000000000,Prasneb,0.24000000000
150405.00000000000,Rokat,0.35000000000
31507.00000000000,Peam Kaoh Sna,18.41000000000
40409.00000000000,Trangel,1.30000000000
31508.00000000000,Preah Andoung,15.86000000000
60115.00000000000,Sralau,5.12000000000
40602.00000000000,Banteay Preal,3.68000000000
40301.00000000000,Phsar Chhnang,13.80000000000
40304.00000000000,Khsam,0.80000000000
110104.00000000000,Srae Khtum,0.15000000000
40403.00000000000,Kampong hau,32.31000000000
30905.00000000000,Krouch Chhmar,3.30000000000
40607.00000000000,Pongro,0.28000000000
40204.00000000000,Peam Chhkaok,31.71000000000
100108.00000000000,Preaek Saman,3.48000000000
60109.00000000000,Chrolong,1.03000000000
30911.00000000000,Trea,7.28000000000
30910.00000000000,Svay Khleang,4.78000000000
100304.00000000000,Kaoh Ta Suy,20.70000000000
30907.00000000000,Peus Pir,2.59000000000
60113.00000000000,Pongro,1.65000000000
100101.00000000000,Chhloung,2.96000000000
30906.00000000000,Peus Muoy,4.71000000000
31513.00000000000,Tuol Preah Khleang,5.45000000000
40302.00000000000,Kampong Chhnang,0.85000000000
60114.00000000000,Sou Young,0.71000000000
100103.00000000000,Han Chey,2.52000000000
30111.00000000000,Trab,3.05000000000
100107.00000000000,Pongro,2.85000000000
100106.00000000000,Khsach Andaet,7.18000000000
30909.00000000000,Roka Khnaor,2.70000000000
30902.00000000000,Chumnik,6.21000000000
100102.00000000000,Damrei Phong,0.34000000000
40203.00000000000,Kampong Os,33.72000000000
40606.00000000000,Krang Leav,0.26000000000
60116.00000000000,Svay Phleung,0.67000000000
30108.00000000000,Sandaek,0.10000000000
30908.00000000000,Preaek a Chi,7.38000000000
30901.00000000000,Chhuk,1.28000000000
30305.00000000000,Pring Chrum,0.43000000000
40604.00000000000,Chrey Bak,0.65000000000
31509.00000000000,Preaek Bak,8.76000000000
30405.00000000000,Seda,0.69000000000
30306.00000000000,Sampong Chey,0.12000000000
30912.00000000000,Tuol Snuol,2.33000000000
31302.00000000000,Boeng Nay,0.13000000000
100503.00000000000,Snuol,0.11000000000
40605.00000000000,Kouk Banteay,13.27000000000
40205.00000000000,Prey Kri,14.87000000000
30407.00000000000,Trapeang Pring,0.26000000000
100104.00000000000,Kampong Damrei,1.67000000000
40201.00000000000,Chol Sar,28.07000000000
31313.00000000000,Thma Pun,0.13000000000
40601.00000000000,Andoung Snay,0.14000000000
40610.00000000000,Rolea B'ier,0.18000000000
30613.00000000000,Srak,1.09000000000
30904.00000000000,Kaoh Pir,2.09000000000
30602.00000000000,Han Chey,2.60000000000
31011.00000000000,Rumchek,0.29000000000
30903.00000000000,Kampong Treas,11.35000000000
40603.00000000000,Cheung Kreav,0.36000000000
40202.00000000000,Kaoh,22.69000000000
100502.00000000000,Pir Thnu,0.51000000000
31615.00000000000,Peam Chileang,6.21000000000
31616.00000000000,Roka Po Pram,0.46000000000
30612.00000000000,Rumchek,7.12000000000
40613.00000000000,Tuek Hout,10.38000000000
30603.00000000000,Kien Chrey,15.33000000000
40508.00000000000,Saeb,2.45000000000
90701.00000000000,Ta Tey Leu,7.19000000000
30614.00000000000,Trean,4.19000000000
30110.00000000000,Tang Krasang,1.43000000000
30607.00000000000,Kaoh Samraong,6.56000000000
30112.00000000000,Tumnob,0.21000000000
31621.00000000000,Thma Pechr,0.36000000000
30309.00000000000,Srama,0.21000000000
30303.00000000000,Phdau Chum,7.08000000000
30302.00000000000,Kouk Rovieng,0.13000000000
31304.00000000000,Khvet Thum,0.45000000000
30308.00000000000,Soutip,4.80000000000
30301.00000000000,Khnaor Dambang,1.42000000000
30104.00000000000,Cheung Prey,0.68000000000
40501.00000000000,Ampil Tuek,22.70000000000
31602.00000000000,Boeng Pruol,5.48000000000
31303.00000000000,Chrey Vien,0.39000000000
30611.00000000000,Ro'ang,4.25000000000
31312.00000000000,Srangae,0.15000000000
31307.00000000000,Lvea,1.77000000000
30105.00000000000,Me Pring,1.44000000000
40509.00000000000,Ta Ches,2.79000000000
31308.00000000000,Mien,2.76000000000
30304.00000000000,Prey Char,4.72000000000
30615.00000000000,Vihear Thum,9.12000000000
31311.00000000000,Samraong,3.08000000000
40702.00000000000,Khnar Chhmar,0.67000000000
30106.00000000000,Ph'av,0.10000000000
40803.00000000000,Chaong Maong,0.17000000000
31006.00000000000,Kampoan,0.22000000000
31314.00000000000,Tong Rong,2.56000000000
30601.00000000000,Ampil,0.12000000000
40808.00000000000,Tuol Khpos,1.11000000000
31605.00000000000,Chirou Muoy,7.68000000000
90501.00000000000,Bak Khlang,12.45000000000
30706.00000000000,Preaek Krabau,5.93000000000
31612.00000000000,Kor,0.45000000000
31606.00000000000,Chirou Pir,4.47000000000
30501.00000000000,Boeng Kok,1.78000000000
40804.00000000000,Kbal Tuek,0.71000000000
30101.00000000000,Batheay,9.11000000000
31622.00000000000,Tonle Bet,6.56000000000
30707.00000000000,Reay Pay,12.73000000000
30711.00000000000,Sour Kong,2.55000000000
40503.00000000000,Chres,0.54000000000
30709.00000000000,Roka Koy,4.00000000000
30503.00000000000,Sambuor Meas,1.42000000000
30701.00000000000,Angkor Ban,6.14000000000
30606.00000000000,Kaoh Roka,3.54000000000
30605.00000000000,Kaoh Mitt,3.10000000000
30604.00000000000,Kokor,8.32000000000
30102.00000000000,Chbar Ampov,19.52000000000
31007.00000000000,Memong,0.24000000000
40709.00000000000,Thlok Vien,0.11000000000
31004.00000000000,Choam Ta Mau,0.17000000000
40504.00000000000,Kampong Tralach,17.71000000000
31613.00000000000,Lngieng,0.11000000000
30705.00000000000,Preaek Koy,6.98000000000
30704.00000000000,Peam Chi Kang,2.74000000000
40506.00000000000,Ou Ruessei,0.67000000000
30703.00000000000,Khchau,2.76000000000
30802.00000000000,Kaoh Soutin,9.11000000000
30608.00000000000,Kaoh Tontuem,6.07000000000
31411.00000000000,Ruessei Srok,0.81000000000
90702.00000000000,Pralay,3.88000000000
30103.00000000000,Chealea,3.14000000000
31413.00000000000,Svay Sach Phnum,0.78000000000
31404.00000000000,Kaoh  Andaet,0.87000000000
30805.00000000000,Moha Khnhoung,1.64000000000
30107.00000000000,Sambour,0.71000000000
30801.00000000000,Kampong Reab,4.25000000000
30808.00000000000,Preaek Ta Nong,8.68000000000
31410.00000000000,Preaek Rumdeng,3.55000000000
40705.00000000000,Sedthei,0.16000000000
31408.00000000000,Preaek Dambouk,4.73000000000
40505.00000000000,Longveaek,0.76000000000
31107.00000000000,Preah Theat,1.27000000000
30806.00000000000,Peam Prathnuoh,2.86000000000
30702.00000000000,Kang Ta Noeng,0.58000000000
30708.00000000000,Roka ar,1.01000000000
31106.00000000000,Peam Cheang,0.15000000000
30807.00000000000,Pongro,3.19000000000
30710.00000000000,Sdau,4.23000000000
31406.00000000000,Pteah Kandal,1.11000000000
80905.00000000000,Kaoh Chen,11.29000000000
31401.00000000000,Baray,3.05000000000
30109.00000000000,Tang Krang,2.52000000000
40707.00000000000,Svay Chuk,2.55000000000
80903.00000000000,Kampong Luong,6.06000000000
30803.00000000000,Lve,7.08000000000
31604.00000000000,Chikor,0.64000000000
80707.00000000000,Roka Kaong Muoy,4.51000000000
80711.00000000000,Svay Ampear,14.64000000000
31008.00000000000,Memot,0.17000000000
141207.00000000000,Preaek Changkran,3.27000000000
30804.00000000000,Moha Leaph,3.26000000000
40706.00000000000,Svay,0.16000000000
31206.00000000000,Kraek,0.16000000000
141204.00000000000,Pnov Ti Muoy,2.26000000000
50403.00000000000,Trapeang Chour,0.17000000000
80708.00000000000,Roka Kaong Pir,0.84000000000
31409.00000000000,Preaek Pou,1.67000000000
80317.00000000000,Ta Aek,2.82000000000
31405.00000000000,Mean Chey,0.84000000000
141210.00000000000,Rumlech,0.59000000000
