Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_PerHH,TOP_HH,Rounds,Scale
Kampong Speu,Odongk,Damnak Reang,5051318.00000000000,Trapeang Phlong,1.00000000000,4.00000000000,0.04200000000,0.16700000000,0.20800000000,5.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051401.00000000000,Peang Lvea,12.00000000000,6.00000000000,0.11800000000,0.05900000000,0.17600000000,18.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051402.00000000000,ayean,18.00000000000,12.00000000000,0.16200000000,0.10800000000,0.27000000000,30.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051403.00000000000,Kangrut,14.00000000000,14.00000000000,0.12700000000,0.12700000000,0.25500000000,28.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051404.00000000000,Srae Ou,15.00000000000,4.00000000000,0.12200000000,0.03300000000,0.15400000000,19.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051405.00000000000,Tropeang Yea Phlang,3.00000000000,6.00000000000,0.05600000000,0.11100000000,0.16700000000,9.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051406.00000000000,Saream,5.00000000000,9.00000000000,0.04300000000,0.07700000000,0.12000000000,14.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051407.00000000000,Traok,1.00000000000,1.00000000000,0.04300000000,0.04300000000,0.08700000000,2.00000000000,2011,2
Kampong Speu,Odongk,Peang Lvea,5051408.00000000000,Anlong Phe,7.00000000000,8.00000000000,0.07400000000,0.08500000000,0.16000000000,15.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051409.00000000000,Suosdei,1.00000000000,1.00000000000,0.02000000000,0.02000000000,0.03900000000,2.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051410.00000000000,Trapeang Rumchek,2.00000000000,4.00000000000,0.03600000000,0.07300000000,0.10900000000,6.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051411.00000000000,Khvet,5.00000000000,10.00000000000,0.05500000000,0.11000000000,0.16500000000,15.00000000000,2011,2
Kampong Speu,Odongk,Peang Lvea,5051412.00000000000,Chvek,13.00000000000,21.00000000000,0.12100000000,0.19600000000,0.31800000000,34.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051413.00000000000,Trapeang Skun,19.00000000000,9.00000000000,0.17400000000,0.08300000000,0.25700000000,28.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051414.00000000000,Kandal,20.00000000000,20.00000000000,0.14100000000,0.14100000000,0.28200000000,40.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051415.00000000000,Trapeang Andoung,11.00000000000,23.00000000000,0.08900000000,0.18700000000,0.27600000000,34.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051416.00000000000,Trapeang Pou,4.00000000000,7.00000000000,0.04700000000,0.08200000000,0.12900000000,11.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051417.00000000000,Chen Thmei,1.00000000000,1.00000000000,0.02900000000,0.02900000000,0.05700000000,2.00000000000,2011,1
Kampong Speu,Odongk,Peang Lvea,5051418.00000000000,Moat Ou,6.00000000000,5.00000000000,0.06300000000,0.05300000000,0.11600000000,11.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051501.00000000000,Krabei Prey,6.00000000000,5.00000000000,0.04300000000,0.03600000000,0.08000000000,11.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051502.00000000000,Roung Damrei,7.00000000000,12.00000000000,0.05600000000,0.09500000000,0.15100000000,19.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051503.00000000000,Sdok Slat,22.00000000000,19.00000000000,0.10700000000,0.09300000000,0.20000000000,41.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051504.00000000000,Char Aok,27.00000000000,32.00000000000,0.14500000000,0.17200000000,0.31700000000,59.00000000000,2011,2
Kampong Speu,Odongk,Phnum Touch,5051505.00000000000,Angk Ta Aek,16.00000000000,21.00000000000,0.13300000000,0.17500000000,0.30800000000,37.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051506.00000000000,Damnak Khla,6.00000000000,3.00000000000,0.16200000000,0.08100000000,0.24300000000,9.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051507.00000000000,Prey Kduoch,12.00000000000,5.00000000000,0.09900000000,0.04100000000,0.14000000000,17.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051508.00000000000,Krang Arei,11.00000000000,19.00000000000,0.08100000000,0.14100000000,0.22200000000,30.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051509.00000000000,Trapeang Tuk,4.00000000000,9.00000000000,0.06000000000,0.13400000000,0.19400000000,13.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051510.00000000000,Ponnor,9.00000000000,6.00000000000,0.13600000000,0.09100000000,0.22700000000,15.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051511.00000000000,Trapeang Sophi,3.00000000000,6.00000000000,0.05100000000,0.10200000000,0.15300000000,9.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051512.00000000000,Trapeang Kampaoh,11.00000000000,5.00000000000,0.15100000000,0.06800000000,0.21900000000,16.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051513.00000000000,Prey Preal,4.00000000000,12.00000000000,0.03900000000,0.11800000000,0.15700000000,16.00000000000,2011,2
Kampong Speu,Odongk,Phnum Touch,5051514.00000000000,Prey Roung,1.00000000000,20.00000000000,0.01200000000,0.24400000000,0.25600000000,21.00000000000,2011,2
Kampong Speu,Odongk,Phnum Touch,5051515.00000000000,Trapeang Kraloeng,15.00000000000,1.00000000000,0.09800000000,0.00700000000,0.10500000000,16.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051516.00000000000,Prey Ta Tru,15.00000000000,6.00000000000,0.11500000000,0.04600000000,0.16200000000,21.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051517.00000000000,Trapeang Pou,16.00000000000,14.00000000000,0.16200000000,0.14100000000,0.30300000000,30.00000000000,2011,1
Kampong Speu,Odongk,Phnum Touch,5051518.00000000000,Voat Phnum,7.00000000000,35.00000000000,0.03000000000,0.15000000000,0.17900000000,42.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Chambak,5060101.00000000000,Krang Chek,35.00000000000,17.00000000000,0.16300000000,0.07900000000,0.24200000000,52.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Chambak,5060102.00000000000,Beng,6.00000000000,8.00000000000,0.04000000000,0.05300000000,0.09300000000,14.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Chambak,5060103.00000000000,Thmei,28.00000000000,16.00000000000,0.14500000000,0.08300000000,0.22800000000,44.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Chambak,5060104.00000000000,Chambak,17.00000000000,6.00000000000,0.17500000000,0.06200000000,0.23700000000,23.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Choam Sangkae,5060201.00000000000,Kbal Tuek,7.00000000000,16.00000000000,0.05300000000,0.12200000000,0.17600000000,23.00000000000,2011,1
